instance_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label,dist_to_class_mean,mirror_aligned
C/C_sample_461.jpg,0.2813456356525421,0.6355829834938049,2.522458771636593e-06,0.3942954540252685,0.7258119583129883,-0.2227115035057068,0.5170384049415588,0.7264067530632019,-0.3488390445709228,0.6479925513267517,0.6966351866722107,-0.4229603111743927,0.7874163389205933,0.6686571836471558,-0.4961715936660766,0.4829367399215698,0.4837368130683899,-0.4023037850856781,0.6290092468261719,0.3796110451221466,-0.5372960567474365,0.7641102075576782,0.3742629885673523,-0.6162134408950806,0.8660575747489929,0.3904938697814941,-0.6623170375823975,0.4823401570320129,0.4276632070541382,-0.311623752117157,0.6323777437210083,0.3281081914901733,-0.4520137906074524,0.7757293581962585,0.344594269990921,-0.5142223834991455,0.8722630143165588,0.3875256180763244,-0.5544467568397522,0.4865871071815491,0.4061843156814575,-0.224363312125206,0.6307371258735657,0.3100290298461914,-0.3455728888511657,0.7662225365638733,0.3236653208732605,-0.4011971950531006,0.857953667640686,0.3619899451732635,-0.4308871626853943,0.4995869994163513,0.3979950547218323,-0.1474147737026214,0.6188903450965881,0.3327236771583557,-0.2462167739868164,0.729923665523529,0.3257875144481659,-0.3030829727649688,0.8176513910293579,0.3464790284633636,-0.3396692872047424,C,2.2584041313512744,False
C/C_sample_114.jpg,0.0798594653606414,0.7399539947509766,1.511044274593587e-06,0.2874631881713867,0.8176698088645935,0.1190394759178161,0.4477706551551819,0.7901794910430908,0.1741543412208557,0.573398768901825,0.7970535755157471,0.1801560968160629,0.7033650875091553,0.7714262008666992,0.1808381676673889,0.4427631795406341,0.5425852537155151,0.3190228939056396,0.565059244632721,0.4680902361869812,0.3668145835399627,0.6747913956642151,0.4758705794811249,0.3595188856124878,0.7437842488288879,0.5073947310447693,0.3450388312339782,0.4238336980342865,0.4959978759288788,0.222537100315094,0.5751808881759644,0.387756884098053,0.2587566375732422,0.6863606572151184,0.4193652868270874,0.2206223309040069,0.7406736016273499,0.5002783536911011,0.1904605627059936,0.4010952413082123,0.456275999546051,0.1150618642568588,0.55494225025177,0.3445757031440735,0.1420889198780059,0.6710816621780396,0.3899911642074585,0.1198602616786956,0.7353030443191528,0.4706825911998749,0.0978678837418556,0.3735807240009308,0.4413990676403045,0.008552186191082,0.5250522494316101,0.3626791536808014,0.0226826053112745,0.630569577217102,0.3839930295944214,0.0186743251979351,0.7042029500007629,0.4353313446044922,0.0107174227014184,C,2.456417353633076,False
C/C_sample_262.jpg,0.3407299220561981,0.7749305963516235,1.072668055712711e-06,0.4959388673305511,0.7563859224319458,0.2233215272426605,0.5744388103485107,0.7139873504638672,0.3301237523555755,0.6422296762466431,0.6883980631828308,0.3785545527935028,0.7252121567726135,0.6427696943283081,0.4213113486766815,0.4152917861938476,0.4751073122024536,0.3944066762924194,0.4537206292152405,0.3331697583198547,0.4800926148891449,0.5461506843566895,0.2553852796554565,0.5200347900390625,0.6298911571502686,0.2292220592498779,0.5414645075798035,0.4045127332210541,0.4292062819004059,0.2722962200641632,0.4502767026424408,0.2441380769014358,0.3410837948322296,0.5605081915855408,0.1845392286777496,0.3512955904006958,0.6655617356300354,0.1794689297676086,0.3579266965389251,0.4053666889667511,0.3988603949546814,0.1487744301557541,0.4508253335952759,0.2236393988132476,0.192875936627388,0.5690378546714783,0.1638457179069519,0.1970022171735763,0.6729434728622437,0.1577020734548568,0.1982889771461486,0.4362808465957641,0.3948602974414825,0.0374763533473014,0.4970474243164062,0.2511059045791626,0.0675662010908126,0.5947195887565613,0.1999445557594299,0.0787083432078361,0.6822577714920044,0.1815704107284546,0.0848651230335235,C,2.298954290289313,False
C/C_sample_95.jpg,0.7499733567237854,0.2795198559761047,-1.1667932540149195e-06,0.6285263895988464,0.2611971795558929,0.0693519935011863,0.5021564960479736,0.234826847910881,0.0957100987434387,0.414986789226532,0.2350819408893585,0.1008644476532936,0.3431141376495361,0.253561407327652,0.1018998920917511,0.4728630781173706,0.1220342814922332,0.091389812529087,0.3328012228012085,0.1934166401624679,0.0775232538580894,0.253285139799118,0.2661024332046509,0.0555764660239219,0.2051186561584472,0.321741372346878,0.0409792810678482,0.4725353121757507,0.1064500510692596,0.0393176525831222,0.3213113844394684,0.2027850300073623,0.0348186790943145,0.2459961324930191,0.2833860218524933,0.0163081232458353,0.1948811113834381,0.3467621803283691,-0.001198548823595,0.4695806503295898,0.1288794577121734,-0.0132061233744025,0.3091116845607757,0.2100396007299423,-0.0217351950705051,0.2320028990507125,0.2905599176883697,-0.0286358315497636,0.1776788234710693,0.3519582450389862,-0.0360731519758701,0.4623594582080841,0.1840832084417343,-0.0612968318164348,0.3172143101692199,0.2324834316968917,-0.0704585760831832,0.247771218419075,0.2790668606758117,-0.067060612142086,0.1996496319770813,0.3190911412239074,-0.0646272003650665,C,3.158035258912469,True
C/C_sample_248.jpg,0.3646361827850342,0.4729793965816498,9.651284926803785e-07,0.4998055398464203,0.4268507659435272,0.0528066232800483,0.6213306784629822,0.3868497014045715,0.0168420020490884,0.7209933400154114,0.3767918050289154,-0.0285942535847425,0.8248723149299622,0.3832420110702514,-0.0875983387231826,0.6233056783676147,0.297466903924942,-0.1748503744602203,0.7756487131118774,0.3141968846321106,-0.2723722755908966,0.8680291175842285,0.3554156422615051,-0.3198648989200592,0.9331053495407104,0.3997364044189453,-0.3520117104053497,0.5743626356124878,0.3372596800327301,-0.2518149614334106,0.747473955154419,0.3617843091487884,-0.3608529269695282,0.8555220365524292,0.429026186466217,-0.3937049806118011,0.922416925430298,0.4888657331466675,-0.4187910258769989,0.52122563123703,0.4001983106136322,-0.3184202909469604,0.6906750202178955,0.4009856581687927,-0.4201163053512573,0.8055814504623413,0.4511767029762268,-0.456284761428833,0.886005163192749,0.4943282604217529,-0.4821106195449829,0.4782754778861999,0.4762071967124939,-0.3737780153751373,0.5854126214981079,0.4555334150791168,-0.473268449306488,0.6756446361541748,0.4588935375213623,-0.5233363509178162,0.7487291097640991,0.4718086421489715,-0.5597782135009766,C,2.989268470350125,False
C/C_sample_204.jpg,0.4048868715763092,0.371738851070404,9.347186278318986e-07,0.533780574798584,0.3383665084838867,0.0249606575816869,0.6321846842765808,0.2674751579761505,0.0399257652461528,0.7264496088027954,0.247865542769432,0.0398111119866371,0.8036940097808838,0.256822407245636,0.0416087917983531,0.5891023278236389,0.161378726363182,0.1163029000163078,0.7101530432701111,0.1872656345367431,0.108059749007225,0.7653005123138428,0.2584353387355804,0.0822940170764923,0.7938979864120483,0.3112165331840515,0.0639228224754333,0.5817950963973999,0.1700866520404815,0.0939801633358001,0.7188059687614441,0.203811839222908,0.0750233083963394,0.7800108790397644,0.2798351645469665,0.0320291817188262,0.8128827810287476,0.3352795839309692,0.0041111782193183,0.5803872346878052,0.1895091086626052,0.065056137740612,0.7282843589782715,0.2143549770116806,0.0435534603893756,0.7799243927001953,0.2943125963211059,0.0148156965151429,0.7982395887374878,0.3407692313194275,0.000472831481602,0.5808559060096741,0.2139134705066681,0.0377796292304992,0.7148520946502686,0.2374913841485977,0.0279891043901443,0.7658873200416565,0.2913967072963714,0.0199200473725795,0.7887701988220215,0.3233321607112884,0.015217138454318,C,2.6772508460697413,False
C/C_sample_375.jpg,0.4914137721061706,0.3623532354831695,-2.0773775588622814e-07,0.5258822441101074,0.336979866027832,0.0144439302384853,0.5693420171737671,0.3327176868915558,0.0191923771053552,0.602115273475647,0.339914858341217,0.0178200546652078,0.6256316304206848,0.350349485874176,0.0178750697523355,0.596644401550293,0.3201560974121094,0.0259187966585159,0.6496948003768921,0.3315755426883697,0.019985232502222,0.653336226940155,0.3457197248935699,0.0140383429825305,0.6411560773849487,0.3539638817310333,0.0125628728419542,0.6045210957527161,0.3312028348445892,0.0152754075825214,0.6550115346908569,0.3388713598251343,0.0136852292343974,0.6554747223854065,0.3538174331188202,0.009454938583076,0.6452478170394897,0.3608501255512237,0.0070031946524977,0.6106420159339905,0.3475342094898224,0.0037080468609929,0.6617453098297119,0.3539769947528839,0.0050866389647126,0.6594411134719849,0.3668535053730011,0.006405625026673,0.6469654440879822,0.3719263076782226,0.0072360094636678,0.6156297326087952,0.3669244349002838,-0.0074687073938548,0.6580058336257935,0.3690110743045807,5.011566463508643e-05,0.6580101847648621,0.3770963847637176,0.0078413011506199,0.6472892165184021,0.380208671092987,0.0129443882033228,C,3.487013569415041,False
C/C_sample_361.jpg,0.7163345217704773,0.2977988123893738,-5.344339797375142e-07,0.5941025614738464,0.2812031507492065,0.0360967852175235,0.4529471695423126,0.2567239999771118,0.052295371890068,0.3469209969043731,0.2512514591217041,0.0550770349800586,0.262198805809021,0.2597850561141968,0.0559055916965007,0.4470736682415008,0.133952647447586,0.0603097863495349,0.3030117154121399,0.1736863851547241,0.0448485538363456,0.202610895037651,0.2164369821548462,0.0231582634150981,0.1212212145328521,0.2534342408180237,0.0047494983300566,0.443735659122467,0.1265981793403625,0.0228809956461191,0.2938565611839294,0.1808764487504959,0.0074897054582834,0.1976241171360016,0.2292085736989975,-0.0175235401839017,0.1142978966236114,0.2668843269348144,-0.0376244373619556,0.4375716149806976,0.1523803025484085,-0.0162201300263404,0.2818021476268768,0.1974475532770156,-0.0313212238252162,0.1857712119817733,0.2419705986976623,-0.0408586300909519,0.1010476350784301,0.2725469172000885,-0.048204481601715,0.4285664558410644,0.2075886726379394,-0.0539655275642871,0.2886924743652344,0.2269187420606613,-0.0682869479060173,0.2071751654148101,0.2449606508016586,-0.0688489601016044,0.1398342549800872,0.2555375397205353,-0.068426489830017,C,2.769976405676209,True
C/C_sample_202.jpg,0.4655789136886596,0.2675233483314514,-3.072785830227076e-07,0.5331412553787231,0.2700626850128174,0.0062589328736066,0.5932883024215698,0.3122996687889099,-0.0051049925386905,0.6202248334884644,0.3631059825420379,-0.0207125935703516,0.631007194519043,0.4063408970832824,-0.0338343530893325,0.6357381939888,0.3116231262683868,-0.0182232782244682,0.6578620076179504,0.4034717679023742,-0.0414335951209068,0.6301174759864807,0.4060776531696319,-0.0544928461313247,0.6150940656661987,0.3837208151817322,-0.0617198497056961,0.6092293858528137,0.3279159069061279,-0.0345812104642391,0.6230783462524414,0.4203919470310211,-0.0492113977670669,0.5983015894889832,0.4182255566120147,-0.0518618747591972,0.5896731615066528,0.391806960105896,-0.0555916540324687,0.5759042501449585,0.3463045060634613,-0.0506843999028205,0.5886199474334717,0.4230867922306061,-0.0588972754776477,0.5651595592498779,0.4193941950798034,-0.0485492795705795,0.5559599995613098,0.3935967683792114,-0.0434859283268451,0.5406895279884338,0.3615657389163971,-0.0671050399541854,0.5563477873802185,0.4165136516094208,-0.0647382512688636,0.5399402976036072,0.4113676846027374,-0.0508955158293247,0.5305445194244385,0.3890292048454284,-0.0427324138581752,C,4.987626158094072,False
C/C_sample_36.jpg,0.2516024708747864,0.5349830985069275,2.007805505854776e-06,0.3941461145877838,0.63006991147995,0.1543248146772384,0.4864473342895508,0.6590148210525513,0.2186879217624664,0.5738310813903809,0.6725144386291504,0.2378666251897812,0.6786985397338867,0.6746618747711182,0.249442309141159,0.4713475704193115,0.3400017023086548,0.3300920724868774,0.5806721448898315,0.2771930694580078,0.4114660918712616,0.70340895652771,0.277586817741394,0.440791368484497,0.7893446683883667,0.2975720167160034,0.4533620774745941,0.4886099100112915,0.3061975240707397,0.2420108467340469,0.6315768957138062,0.2278864979743957,0.317101776599884,0.7549999952316284,0.2480600476264953,0.3215764760971069,0.840701162815094,0.2880506515502929,0.3191073536872864,0.5055955052375793,0.2971038222312927,0.1498472541570663,0.6465163230895996,0.2147153168916702,0.2023583203554153,0.7738461494445801,0.2277705520391464,0.2046882361173629,0.8597456812858582,0.2635489106178283,0.1989650130271911,0.5262207984924316,0.3208138942718506,0.0652083829045295,0.6517972946166992,0.251370906829834,0.1132050678133964,0.7576343417167664,0.2492901235818863,0.1317493766546249,0.8361770510673523,0.2595611214637756,0.1365737617015838,C,2.7516012618260364,False
